publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-14T13:25:09Z,@MrViral2-n4k,Sampe di komen orng luar negri vidio nya🎉,0
2024-10-14T13:14:13Z,@srimurnia7949,"Ujiannya berat banget, curiga kalau timnas garuda bakal lolos piala dunia.",0
2024-10-14T13:06:27Z,@kagent1951,"Wajar Wasit nambah 2 menit krn menit 90 ke 92 pertandingan ga dilanjuti.. Jd tambah 2 menit lg, Pas menit 98 dikasi kesempatan terakhir bahrain krn posisi lg masuk ke daerah indo.. Dan rupanya goal..",1
2024-10-14T12:58:21Z,@avatar-99,Bahrain harus mengembalikan 3 poin ke indonesia,0
2024-10-14T12:56:27Z,@irsyhadillahwahyu4608,Kita siksa dia di GBK nanti okk....,0
2024-10-14T12:54:23Z,@rohanahaladawiyah6203,90+6 ... 9 kocak 😂😂😂😂,0
2024-10-14T12:50:32Z,@MzHolil,❤,0
2024-10-14T12:40:22Z,@AritsFz,Bahrain 🇧🇭😘,0
2024-10-14T12:34:38Z,@Latip-d8l,Bahrain curang,0
2024-10-14T12:33:10Z,@saronosomopadmono1175,Ikhlaskan..<br>Protes dgn berbagai cara pun  tak akn merubah hasil ..<br>Tatap ke depan &amp; libas semua musuh2mu !!!!!<br>Smg MENANG dan MENANG,4
2024-10-14T12:30:42Z,@yudialai325,"❤❤🇮🇩💕💕Harus Nya Semua Pemain Tetap Fokus pada Permainan di Menit menit akhir Pertandingan Bahrain VS Indonesia kemarin, Karena  Hal hal demikian sudah biasa jika pertandingan Di Kandang Lawan..( jadi TIMNAS harus Banyak Belajar Mengatasi Ferforma di situasi Genting dan Mentalitas Di level2 tinggi..) Semoga Timnas belajar terus, Terbang terus..Naik Terus..Tambah SEMANGAT..💪",0
2024-10-14T12:30:42Z,@yudialai325,"❤❤🇮🇩💕💕Harus Nya Semua Pemain2 Tetap Fokus pada Permainan di Menit menit akhir Pertandingan Bahrain VS Indonesia kemarin, Karena  Hal hal demikian sudah biasa jika pertandingan Di Kandang Lawan..( jadi TIMNAS harus Banyak Belajar Mengatasi Ferforma di situasi Genting dan Mentalitas Di level2 tinggi..) Semoga Timnas belajar terus, Terbang terus..Naik Terus..Tambah SEMANGAT..💪",0
2024-10-14T12:19:53Z,@SamsuddinUdin-h8y,"<a href=""https://www.youtube.com/watch?v=h2Rs6u41nIg&amp;t=1105"">18:25</a>q",0
2024-10-14T12:16:55Z,@BangIBNU95,Rafael oratmangoen🤣,0
2024-10-14T12:10:28Z,@elsa013stc,Emang blurr apa gimana ini,0
2024-10-14T12:09:26Z,@martis_user-ID,Wasit 90+6 aja remedial 🤣🤣🤣,0
2024-10-14T12:07:31Z,@BangKirun-xj6ix,Wasit nya ga becus😢,0
2024-10-14T12:01:12Z,@kunangchannel5767,Sangat nyata keberpihakan si kepala plontos (Wasit) yg dgn sengaja mengulur-ulur wkt bahkan meluapkan rasa gembiranya dgn cr merangkul pemain Bahrain pd menit ke 98 detik ke 50 stlh mencetak gol kedua,0
2024-10-14T11:57:40Z,@parsidindeso1828,wasit. BAJINANGAN.,0
2024-10-14T11:42:30Z,@rudyjapung910,"Yg di perlihatkan permainan bahrain bukan sepak bola jujur,tapi drama",0
2024-10-14T11:40:36Z,@trianjarsarisa,gemes sma wasittttt,0
2024-10-14T11:37:05Z,@aanghalilintar2800,Kebodohan pemain lokal coba aja itu c witan ngumpan nya matanya jangan merem akan beda cierta ini ngumpan di kasih bek lawan hadeh inimah,1
2024-10-14T11:32:13Z,@HardiArdi-gu2tl,Wasitnya agak laen,0
2024-10-14T11:30:58Z,@arifsoepalal9196,Hiduplah INDONESIA RAYA...,0
2024-10-14T11:24:23Z,@AirAntum,Laga lwn cina sprtinya akan jd ajang pelampiasan timnas indonesia agar bs geser bahrain,0
2024-10-14T11:20:09Z,@arifristanto9366,nyimak,0
2024-10-14T11:18:47Z,@abahabdoel8747,Faes sempurna❤❤❤,0
2024-10-14T11:17:26Z,@abahabdoel8747,Rapael keren❤❤❤,0
2024-10-14T11:16:39Z,@abahabdoel8747,Garuda mendunia ❤❤❤,0
2024-10-14T11:01:23Z,@fauziislana2400,Akun sosmednya ni wasit?,0
2024-10-14T10:58:39Z,@Mdahlillil-x7v,Kita balas di kandang nanti garuda🎉🎉🎉,0
2024-10-14T10:50:53Z,@AirAntum,"Organisasi Permainan timnas msh kurang bagus,kurang padu secara tim,,maklum, pasti udh pd tau sebabnya,,smg lwn cina ad perkembangan",0
2024-10-14T10:45:21Z,@daushermansyah6298,Pertambahan waktu 6 menit<br>Loko gol terjadi ke menit 99<br>Wasitx inda tau <br>Matematika kali,0
2024-10-14T10:31:23Z,@Candra-iy3fz,Cuman pecundang yang nyalahin wasit,0
2024-10-14T10:50:04Z,@bungaindahsarii,emang wasitnya yg ga fair lol,0
2024-10-14T10:52:08Z,@AirAntum,"Jadi hrusnya bgm,,dua2nya salah",0
2024-10-15T05:41:31Z,@MIGHUELBOMM,CUMA BEBAN NEGARA YANG TIDAK MENDUKUNG NEGARANYA YANG SUDAH DICURANGI,0
2024-10-15T05:47:30Z,@Candra-iy3fz,@@bungaindahsarii ga fair gimana itu pas tambahan waktu si witan ada peluang cetak goll lagi di biarun sama wasit malah buang buang peluang,0
2024-10-15T05:51:10Z,@Candra-iy3fz,"@@AirAntum ya harus nya kita unggul nya 2 gol lah bukan cuman 1 gol, ga kan maju maju sepak bola kita kalo imbang atau kalah yang di salahin wasit, salah pemain timnas kenapa ga bisa jaga gawang sampai menit akhir kenapa ga cetak gol lagi di menit injury time, saya malahan salut sama pemain bahrain terus berjuang sampai menit akhir demi menyamakan kedudukan",0
2024-10-14T10:27:56Z,@kasmad2517,"Kenpa g cek var ha ,,,",0
2024-10-14T10:25:43Z,@YaniApotik,Wasit gila,0
2024-10-14T10:21:23Z,@KIMOCzx,🎉,0
2024-10-14T10:16:55Z,@MiOnes-g2g,Rafael struick mulai punya kepercayaan diri yg tinggi + kwalitas striker yg mampu memanfaatkan peluang sekecil apapun tingkatkan terus kemampuanmu lae 😂🎉🎉🎉,0
2024-10-14T10:14:59Z,@jeccoplayground,Bisa ga ya besok kita tuan rumah ga usah pake VAR biar buat bahrain ja dipake VAR terus 😅,1
2024-10-14T10:10:55Z,@vitamin9922,Curiga wasit besok pas lawan China bakal menguntungkan China,0
2024-10-14T10:07:01Z,@gilangramadhan-r6r,Wasit kok ikut 🗿🗿,0
2024-10-14T11:22:33Z,@AirAntum,Ga ikut,0
2024-10-14T10:00:56Z,@yanbastian6184,KADAL GURUUUUUUNNN,0
2024-10-14T10:00:20Z,@yanbastian6184,Begitulah kadal gurun haha,0
2024-10-14T10:00:15Z,@Pinguin-c3j,Bahrain seharusnya kalah,0
2024-10-14T09:59:33Z,@Pinguin-c3j,"Saya tidak terima, karena seharusnya Indonesia menang dan Bahrain seharusnya kalah, tetapi bisa seri karena wasitnya curang karena ada tambahan waktu 10 menit",0
2024-10-14T09:56:44Z,@mf7988,<b>96 X 1 = 99</b>,0
2024-10-14T09:55:35Z,@FrendiNizam,Wasit botak gak bisa matematika,0
2024-10-14T09:54:22Z,@manrohman-tn7qu,Wasit nya ikut selebrasi,0
2024-10-14T11:21:23Z,@AirAntum,Anda slah liat aj,0
2024-10-14T09:48:42Z,@najma35,Martin pes kok diam saja padahal tendangan bebas dari jauh&#39;,0
2024-10-14T09:45:11Z,@miftahfarid9586,WKWKWKWK SUKURIN !!!! 😅😅😅,1
2024-10-14T10:55:44Z,@AirAntum,Alhamdulillah 🙏<br>Puji tuhan🙏,0
2024-10-14T09:17:02Z,@YesNo-v8d,Menjijikan🤢🤢🤢🤢,0
2024-10-14T09:11:12Z,@YuniYuni-j7q,P,0
2024-10-14T09:05:08Z,@ilhamTampan-bd4lc,Wasit GK jls SMA SJ SM far,0
2024-10-14T09:03:01Z,@abezain694,AFC President resigns 👊,0
2024-10-14T08:48:44Z,@IrwanDi-p3o,Ngomong2 si botak tugas tugas berikutnya di mana ya,0
2024-10-14T08:07:48Z,@RMStory0686,ngeliat pemain timur tengah muak. karena dari dulu selalu curang dan menghalalkan segala cara.,0
2024-10-14T07:48:05Z,@wildan.slbww094,wasit botak : hama,0
2024-10-14T07:29:07Z,@Kencon69-x3q,GOL EASY INDOG,0
2024-10-15T05:43:10Z,@MIGHUELBOMM,DEFETED FROM MALAYDESH ROUND 2 😂🤣🖕,0
2024-10-14T07:11:17Z,@Kasmik1kstrkb9,Mantap,0
2024-10-14T07:02:42Z,@hartatihan2180,tetap semangat 💫💫,0
2024-10-14T06:43:09Z,@samsulstabat9766,😭😭😭😭😭😭😭😭😭😭😭😭😭 kalah,0
2024-10-14T06:37:56Z,@fauznmuvti769,Waktu mainnya itu kebanyakan. Udah aja 3 jam mainnya,0
2024-10-14T06:31:30Z,@dwiki3422,"Besok Indonesia 🇮🇩 lawan China 🇨🇳 nanti malam, salam dari balikpapan 🙏🏼🙏🏼😁",0
2024-10-14T10:59:25Z,@AirAntum,🙏,0
2024-10-14T06:27:20Z,@ismetriswandi401,dasar wasit berat sebelah....botak botak harus dijitak itu...,0
2024-10-14T06:25:56Z,@erlanggadwi3682,Nysek bener hati ngeliat gol akhir itu,1
2024-10-14T06:24:59Z,@MONEY__TREES,WE CAN DO IT BETTER! LET&#39;S TURN RAGE INTO POSITIVE ENERGY! GO INDONESIA GO 🇮🇩,1
2024-10-14T06:15:28Z,@farihroyhan901,Pelanggaran nambah 6 menit,1
2024-10-14T11:00:06Z,@AirAntum,Nmbh 3 mnit,0
2024-10-14T05:43:39Z,@youtubergadungan,"Sampai detik ini rasa marah itu masih saja ada, sialan memang wasit tersebut.",1
2024-10-14T05:42:29Z,@Chezure-penebak-bendera,Itu karena wasit botak,1
2024-10-14T05:18:07Z,@rijal5895,Mungkin kalau gak sama score atau menang bahrain sampai sekarang belum habis pertandingan😂. <br>Sampai tanggal 14,1
2024-10-14T05:15:22Z,@aduh-k9o,Gol rafael struick mirip golnya sendiri waktu di piala asia u23 lawan korea aelatan mirip bgt golnya sama,1
2024-10-14T04:59:37Z,@RudyHendradno,Ko di botak ikut selebrasi sih,1
2024-10-14T11:20:04Z,@AirAntum,Anda salah liat aj,0
2024-10-14T04:57:26Z,@andryzetya4870,"Tuanrumah menolak kalah, ga beda jauh sm pon di konoha 🎉",1
2024-10-14T04:48:10Z,@muhammadnur1260,Jembut unta,1
2024-10-14T04:47:19Z,@verdanaonesri,Sampai hari ini saya masih tidak terima dengan hasil ini,1
2024-10-14T04:19:54Z,@Emmapanisaraofficial,เราภูมิใจที่มีพี่น้องที่สามารถส่งเสริมอาเซียนให้มีวรรณะที่สูงขึ้น 🇹🇭🇮🇩,0
2024-10-14T04:12:17Z,@reginaluckyadhitamaputri8085,Wasit tholol masak 90 + 6 99,0
2024-10-14T03:51:57Z,@sundasystem1253,"Indonesia should win this game, the match is awesome, big respect from  garut",0
2024-10-14T03:51:05Z,@RHchannel668,Pertandingan ter kon,0
2024-10-14T03:40:14Z,@Muhammadkhoerudin-gv5ss,@afcmafia,0
2024-10-14T03:25:18Z,@AriMulya121,Berasa kaya nemu wasit tarkam,0
2024-10-14T02:30:43Z,@mugimugilia-xd2if,semangat,0
2024-10-14T02:26:50Z,@tienkartini279,Pantas marah...wasit dari awal kelihatan berpihak ke Bahrin.,0
2024-10-14T02:20:30Z,@tyoyudha6248,"Seharusnya menit 97 saat bola mati waktu udah habis, ini malah wasitnya ngasih terlalu panjang waktu sampai bahrain nyamain gol",0
2024-10-14T11:05:21Z,@AirAntum,"Ya biasanya paling lama,toleransinya satu mnitan aj",0
2024-10-14T02:20:20Z,@TutuWarno,"bilang SMA sty hrs tiap hari latihan biar gk kaku lawan Bahrain dan China, ayo semangat coach sty dn tim Garuda kalian sdh hebat ,dn teruslah berjuang dn doa kami pun selalu bersama kalian",0
2024-10-14T02:18:14Z,@hadromi9156,Wasit curang!,0
2024-10-14T02:15:19Z,@TutuWarno,"semangat dn optimis, buat wasit hrs jujur dn adil ,dn kasih panjang waktu ,dn biar bisa masuk piala dunia zona asia 3 lawan Bahrain dan China, ayo semangat timnas U23 ya",0
2024-10-14T02:13:52Z,@syfnachynti,SATU KATA BUAT WASITT,0
2024-10-14T11:06:45Z,@AirAntum,Kacau,0
2024-10-14T01:47:41Z,@coopermobilelegend8529,"Bahraini football will forever be flawed, seen around the world as the football mafia.",0
2024-10-14T01:28:15Z,@ernatiyah1709,Botak gila mata ny buta kli menit 98 masih aj di lanjut wasit buta pecat aj tuh,1
2024-10-14T00:02:56Z,@ariyakares-xq8hu,"Sya perhatikan d waktu tambahan kok 6 menit tpi golnya pas d 8 menit lebih ya, bagaimana ini dengan wasit coba d cek itu waktu sudh lewat krna golnya pas d waktu yg sudh lewat😂😂",0
2024-10-13T23:56:30Z,@ah-mm2gl,Witan hedeh,0
2024-10-13T23:40:34Z,@BebeyTasik-lp8qt,Judul berita merubah hasil ..tp malah ceritakan main ny ...pret betita sama judulnya g  etis ..judul ke timir cerita ke barat,0
2024-10-13T23:25:07Z,@suharnoplayer4009,"Wasit&#39;nya persis pemerintah  Idonesia, dr residen,ma, dpr dan lainnya hanya mengalah saat di demo mahasiswa dan warga",0
2024-10-13T23:23:19Z,@ZhulfikarFirdaus,Wasit,0
2024-10-13T22:52:03Z,@MahliSecond,Indonesia❤❤❤❤,0
2024-10-13T22:40:03Z,@enim339,Itu si botak ikut selebrasi,0
2024-10-14T11:18:30Z,@AirAntum,Anda slah liat aj,0
2024-10-15T12:59:06Z,@enim339,@@AirAntum yh kan gak ada rambutnya😆,0
2024-10-13T22:15:20Z,@BudiWiyono-p4e,"Ampe sekarang kesel bgt liat hasil nya.wasit nya ga ngerti itung2 an 90+6 =99 . Ayo garuda tetap semangat ,insyaAllah kita lolos pildun .amin",0
2024-10-13T22:10:42Z,@dulsalam5211,Tidak biasa wasit ikut merayakan/selebrasi gol salah satu tim,0
2024-10-14T11:18:06Z,@AirAntum,Anda salah liat aj,0
2024-10-13T21:03:14Z,@Purwandi-kc7op,Jijik nonton wasit,0
2024-10-13T19:48:00Z,@erjunnuru5000,"klo.indonesia yg gol,di cek var,lah behrein GK cek var",0
2024-10-13T18:30:37Z,@kizsayaalviah1973,gw tandain lu y botak,1
2024-10-13T18:21:27Z,@Rajaswara_ind,AFC MAFIA,0
2024-10-13T17:38:23Z,@Andreokut,"Wasit itu mafia,kena rampokkkk indo,di curangii",0
2024-10-13T17:24:08Z,@Sanday_ikhsan27,"Hayo nanti kita balas diGBK, buat spanduk untuk mengolok-ngolok kecurangan oleh Mafia bola. <br>Agar dunia tau bejatnya persepakbolaan timur tengah.",0
2024-10-13T17:14:28Z,@MukhlishahElqodrie,Ooo ini wasit yang kena sogok tu,0
2024-10-13T16:54:12Z,@adiebambino,harus di usut wasitnya kontroversial,0
2024-10-13T16:42:52Z,@PERMENIJO-qf8qs,WASIT KUNTOLLLLLLLLLLLL PALKON,0
2024-10-13T16:39:28Z,@Dongaarjun,Canel ini tak akan berkenbang jika trus tebar hoak,0
2024-10-13T16:21:54Z,@zaenalgrab2658,"Bagi sy gol kedua kesalahan halauan dri ridho tdk smpurna,ridho lompat dblkng pemain bahrain tp kepala tdk tegak tp condong kepala dtundukkan,andaikn kepala ridho tegak brrti sama tinggi dfn kepala pemain bahrain yg sundul bola it,.mgkin tdk akn trjdi gol,inilah klemahan ridho slma ini saat bertarung bola atas psti dia kalah,jd sty hrs evalusai pertahanan pd saat bola set piece",0
2024-10-13T16:18:17Z,@ArfanBona-p6d,sebenarnya ada kesempatan emas yg di buat witan. tapi sayang kurang di manfaatkan dengan baik,0
2024-10-13T16:14:07Z,@sewiasepasep2260,Fulus fulus....,0
2024-10-13T16:00:48Z,@Juan19120,Bahrain MAFIA,1
2024-10-13T16:00:16Z,@samaniani4913,Indonesia selalu di curangi..,0
2024-10-13T15:43:38Z,@ParyatiYati-ix2sy,Wasit TUYUL ASAL TIMUR TENGAH.GOL KE 2 BAHRAIN HARAM...,0
2024-10-13T15:38:43Z,@farelaja342,Wasitnya gak bisa ngitung masa 90+6 masa 100,0
2024-10-13T15:34:12Z,@alexryanyulianto5311,oi wasit di sogok beraoa duit kau setan,0
2024-10-13T15:29:02Z,@RickyVlog25,"Di babak Ke 2 wasit kasi tambahan waktu 6 menit menjadi 96 menit,.. indonesia 2-1 bahrain,... eehh masi ajh lanjut tidak tiup pluit sampai menit ke 99menit kebobolan lah indonesia berkat wasit tdk tiup pluit😭 jadi indonesia 2-2 bahrain 🤦🏻‍♀️",0
2024-10-13T15:28:26Z,@Hertanhtotanhto,Cocok nya wasitnya itu di apain y... Klo aku pribadi wasitnya itu cocok di hukum pancung...,0
2024-10-13T15:26:23Z,@Inspirasihidupsehari-hari,menjijikan lihat pemain dan supporter yg menang karena curang...,0
2024-10-13T15:21:47Z,@ukazofficial,Garuda terus lah terbang tinggi.........,0
2024-10-13T15:01:06Z,@matzealmutasalliq,Bahrain VS Indonesia ❎<br>Referee VS Indonesia ✅<br>90+6 ❎<br>90+until Bahrain Score ✅<br>90+6 = 96 ❎<br>90+6 = 99 ✅<br>AFC (Asian Football Confederation ) ❎<br>AFC (Arabian Football Comedy) ✅,0
2024-10-13T14:58:00Z,@ars-18,90 + 6 = 99,1
2024-10-13T14:54:52Z,@PaulChristianLingga,"perhatikan di meni <a href=""https://www.youtube.com/watch?v=h2Rs6u41nIg&amp;t=802"">13:22</a> . Wasit sepertinya menyesal tidak menghentikan laga atas pelanggaran marselino, sehingga struick menciptakan goal",0
2024-10-13T14:51:29Z,@prsettyo,bahraain ancukkk,0
2024-10-13T14:51:05Z,@dwirealme8289,Wasit kampang,0
2024-10-13T14:42:55Z,@Ikhsan-h7p,"Ternyata Bahrain mafia juga,",0
2024-10-13T14:38:14Z,@lynx4505,9 tambah 6 samadengan 99😂😂,0
2024-10-13T14:36:17Z,@dwitasaridewi830,🗣️90+6=?<br>👥=96<br>🗣️=❌<br>👥=?<br>🗣️=99✅,1
2024-10-13T14:34:49Z,@hasanmawon,90+6=100.44,1
2024-10-13T14:35:00Z,@hasanmawon,😁😁😁😁😁,0
2024-10-13T14:34:08Z,@R.T.B.RPROJECT,Kacau2,0
2024-10-13T14:32:28Z,@andreferdiansyah9333,Hei timur tengah! Anda tidak baik² saja di dunia ini... Ancaman bagi semua orang Timur tengah,0
2024-10-13T14:27:52Z,@sdarvies7525,"timnas kita sudah mempersembahkan yg terbaik Cuman wasitnya yg kurang waras. 90+6=99<br>dan gol nya terjadi di menit 99,<br>hebat!!! selamat atas keboborokannya,<br>Kami, tunggu kalian di indonesia!!!",0
2024-10-13T14:26:06Z,@HansTzy08,botak asww,0
2024-10-13T14:20:15Z,@jeksonmanik4712,Banyak yg gak tau kalau peraturan baru AFC yg main dari timur tengah ya wasit ny dari timur tengah..dan peraturan 1 lagi yg pada gagal faham mengenai tim timur tengah kalau kalah harus dilakukan perpanjangan waktu sampai ada gol..mau nambah 2 hari juga gpp,0
2024-10-13T14:13:37Z,@atharizkeivanmalik9872,"Knp ya wasit arab suka curang?😪 oh ya satu kata buat wasit: ikan sepat ikan tongkol, kalo niat curang gk usah kerja kont🗿",0
2024-10-13T13:59:25Z,@jumiati3144,AFC MAFIA.,0
2024-10-13T13:49:35Z,@DianaMarisa-f2z,Wasit polontong,0
2024-10-13T13:48:19Z,@BangOrcs69,Lawakkk 😂😂,0
2024-10-13T13:39:34Z,@LagiViral_10,Wasit botak,1
2024-10-13T13:39:25Z,@lionchannel2924,Kayak lawan anak TK. disenggol dikit ngadu ke wasit,0
2024-10-13T13:37:59Z,@Panidin-b9r,Wasite matane picek waktu sudah 96 menit kok gk di akhiri picek matane wasite curang,0
2024-10-13T13:34:38Z,@toplektoples72,AFC firaun,0
2024-10-13T13:33:09Z,@userherman2716,Tolong amat jangan di main kan dulu tolong...,0
2024-10-13T13:31:28Z,@adiirawan5677,"Terharu melihat nasionalisme para pemain timnas, semua pemain timnas sangat mencintai Indonesia, ❤",2
2024-10-13T13:26:55Z,@dencakka-n6w,Wasit asuuuu,0
2024-10-13T13:25:37Z,@sadarmanmaduwu7101,Indonesia selalu dicurangin oleh Wasit😢 Kontroversial selalu terjadi,0
2024-10-13T13:22:41Z,@LiLy-qi1ws,Licik masih ini,0
2024-10-13T13:11:35Z,@hendrohendro-b1y,ga malu ya,0
2024-10-13T13:09:22Z,@sutriesno5759,Voldemort in real life,0
2024-10-13T13:07:26Z,@AgusSupriyadi-xu8nt,Wasit  botak,0
2024-10-13T13:06:29Z,@rizalkurniawan5185,Sudah untung tidak kalah. Karena Bahrain lebih kuat,0
2024-10-15T05:47:30Z,@MIGHUELBOMM,BEBAN NEGARA KOMEN,0
2024-10-13T13:06:25Z,@yenni81-wq3km,aduh segitttt. kali  undung  golllllllllllllll,0
2024-10-13T13:04:50Z,@ellyhandayani6411,WOIIIII OFSITE ITUUUU🫵😡🤬,1
2024-10-13T13:02:55Z,@rizalkurniawan5185,Belum waktunya Indonesia bersaing di level internasional.,0
2024-10-13T13:00:58Z,@ixine-zm9ms,Ga habis² waktu nya anjirr bgt ni wasit,0
2024-10-13T12:59:12Z,@naraszity8137,"Sebenarnya males nonton highlight ini karena masih sakit hati sama keputusan wasit, tapi tetep nonton biar terus trending...",0
2024-10-13T12:55:11Z,@amipepenk8539,Sekarang Bahrain dan beberapa wasit timur tengah menjadi musuh pribadi saya dlm dunia bola,0
2024-10-13T12:51:31Z,@freshinformasi,Apa apaan ini kok bisa?,0
2024-10-13T12:42:29Z,@PapaRafkhan02,"bahrain imbang Rasa Menang, Indonesia Imbang Rasa kalah,,,kita layak menang,,,,,",0
2024-10-13T12:59:37Z,@MUHAMMADFARHANHAKIM-xy6fd,Timnas Indonesia Di rugikan wasit 😢,0
2024-10-13T12:42:01Z,@Redmi-zu7vx,wasitbabi,0
2024-10-13T12:36:13Z,@ahmadsolihinsolihin2539,Indonesia vs bahrain wasitnya dari timur tengah oman ahmed al kaf.harusnya wasitnya jngan dari timur tengah yg mimpin.klo bisa dari asia timur yg pimpin seperti jepang.korea utara korsel,0
2024-10-13T12:33:50Z,@Albar_14,"<a href=""https://www.youtube.com/watch?v=h2Rs6u41nIg&amp;t=982"">16:22</a> what a block",1
2024-10-13T12:20:53Z,@mrsam8125,"Bahrain,qatar,oman,,adalah musuh rakyat indonesia...apakah negara teluk lain nya akan memusuhi indonesia??? <br>😊😂",0
2024-10-13T12:20:01Z,@Usi-ev8nt,Mantab pemain indonesia bangus bos,0
2024-10-13T12:13:16Z,@egisoundsystemofficial7987,Bahrain jelas&quot; mafia,0
2024-10-13T12:04:05Z,@DediSetiawan-ul6di,Komentar indo sekarang jadi beda kayak ngomentatori orang luar. Nama pemainnya inggris semuua,0
2024-10-15T05:48:33Z,@MIGHUELBOMM,BACOT JAWIR,0
2024-10-13T12:04:05Z,@rmgaming876,"<a href=""https://www.youtube.com/watch?v=h2Rs6u41nIg&amp;t=1"">0:01</a> kok ada iklan rokok",0
2024-10-13T12:03:01Z,@Zaenudin-hz9pp,Tidak sah masa sepak bola setatus menit gimana wasitnya ituh g sekalian dia ratusmenit,0
2024-10-13T11:58:32Z,@kris521,Kalau ini aku baru percaya Alhamdulillah,0
2024-10-13T11:54:09Z,@bacotfc1883,"<a href=""https://www.youtube.com/watch?v=h2Rs6u41nIg&amp;t=237"">3:57</a> awalnya kesakitan pegang kepala, lama kelamaan jadi pegang dada, kocak emangggggg😂",0
2024-10-13T11:51:58Z,@sudrajatajat9509,Hebat dan Luar biasa Gol yg ke dua dari Rapael Streck gaya tendangan nya sama pada waktu main dengan Vietnam begitu cantik Golnya 👍💪🌹🇮🇩,0
2024-10-13T11:51:48Z,@cekiking7,"witan hmmm, jnathan tjoe a on ditubruk hmmmm",1
2024-10-13T11:50:42Z,@Kevinade-w4u,Indonesia is the best pokok nya,0
2024-10-13T11:40:45Z,@abdulmutholib8639,Harusnya witan lama2in megang bola sampai peluit akhir kok malah ambisi bikin gol padahal udah menang,0
2024-10-13T11:18:44Z,@fadhyaputri818,Cccffcf,0
2024-10-13T11:11:37Z,@riskyrumbaka9707,Waktu menunjukkan menit 97 wasitnya tdk. mengangiri pertandingan. <br>Dekatkan bola ke wasit dan tendang kerss² bola ke badan/muka wasit agar wasit jatuh dan pertanfingsn berhenti. <br>Supporter berteriaklah dg yel yel &quot; WAKTU HABIS /GAME OVER &quot;.,0
2024-10-13T11:08:59Z,@Kombrof1702,Tambahan waktu 6 menit habisnya di waktu menit 100 gimana ceritanya WTF👎💩,1
2024-10-13T11:06:56Z,@haryantoro2174,Offside,0
2024-10-13T11:06:39Z,@allammsh,@rcti sakit hati banget💔,0
2024-10-13T11:05:52Z,@YunitaDwiRiani,"Timnas Bahrain,mending bubarin aja,KLO di lanjutin Bahrain tetep curang,KLO udah curang tetep curang",0
2024-10-13T11:03:55Z,@riskyrumbaka9707,"SAAT BABAK KEDUA WAKTUNYA HABIS, SUPPORTER INDONESIA BERHENTILAH BERNYANYI, GANTI DG. YEL YEL &quot;WAKTU HABIS /GAME OVER &quot; TERUS MENERUS.<br>MASUKKAN BOLA CADANGAN YG DI PINGGIR LAPANGAN KE DALAM LANGAN AGAR PERTANDINGAN BERHENTI.",0
2024-10-13T10:47:09Z,@AGUMON_CxxD,Kenapa yaaa kalo wasit botak gini selalu gini,0
2024-10-13T10:46:32Z,@EllyMasto-me1dp,Wasit atau pemain yg curang perlu di  deskualifikasi...sangat merugikan negra dan penonton,0
